key,run,cell,exp_stored,logp_stored,target,genotype,depth,phase,cycle,des,exp_hi,drift,tail,logP,n_eff,max_eff,n_active,vs_gaussian,vs_gn,verdict
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|6160|0.7972956,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,6160,0.797295590927635,-3.184916043546804,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.99992549469135, 15.999850989379588, 4.4800781314017755]",0.7972960320185117,4.410908767127353e-07,9.377705625082445e-50,-3.1849160435857433,15.999850989379588,7.99992549469135,2.0,-0.16226396798148823,-0.2006279679814883,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-162005_p64_i4000|6161|0.7973040,output/experiments/B30_c30_a1p41_b1p41/20260707-162005_p64_i4000,6161,0.797304035307117,-3.184998340565672,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.99992558943799, 15.999851178872872, 4.479922181061969]",0.7973044762171704,4.4091005335644695e-07,9.33093420674903e-50,-3.184998340565702,15.999851178872872,7.99992558943799,2.0,-0.1622555237828296,-0.20061952378282966,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|13408|0.7974683,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,13408,0.797468345982753,-3.1254871537832063,a1p41_b1p41,B30,3,B,c0,"[5.0, 9.999844964566405, 17.99975472113219, 4.23845445227974]",0.7974685366227917,1.9064003875524094e-07,1.695802851746551e-42,-3.125487153783138,17.99975472113219,9.999844964566405,5.0,-0.16209146337720826,-0.20045546337720832,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|6659|0.7974992,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,6659,0.7974991890877448,-3.3468597827178774,a1p41_b1p41,B30,3,B,c0,"[2.0, 9.999888231430655, 17.999798816571417, 4.25419365065115]",0.7974993914879408,2.0240019604766957e-07,1.9118260086475848e-42,-3.3468597827178637,17.999798816571417,9.999888231430655,2.0,-0.16206060851205917,-0.20042460851205923,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260709-201402_p64_i300|22|0.7984804,output/experiments/B30_c30_a1p41_b1p41/20260709-201402_p64_i300,22,0.7984804300268533,-4.749921810636954,a1p41_b1p41,B30,3,C,c1,"[3.0, 5.998935988988107, 16.9973824587302, 3.2765012300181944]",0.7986087341254282,0.000128304098574894,1.48272005272018e-22,-4.749906265184763,16.9973824587302,5.998935988988107,3.0,-0.16095126587457176,-0.19931526587457182,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|6252|0.7988650,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,6252,0.7988650482393194,-4.097256009079545,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.999924283822074, 19.999087969469183, 4.474496654778726]",0.7988655528375881,5.045982687246209e-07,6.976051909293195e-49,-4.097256010591128,19.999087969469183,7.999924283822074,2.0,-0.16069444716241188,-0.19905844716241194,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|6208|0.7990841,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,6208,0.7990841066006558,-3.754393134210557,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.999925227610715, 17.999563517801725, 4.47738468708614]",0.7990846018009021,4.952002463642913e-07,5.002731528149442e-49,-3.754393133973258,17.999563517801725,7.999925227610715,2.0,-0.16047539819909784,-0.1988393981990979,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|6298|0.7993340,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,6298,0.7993339719453092,-4.76127798822433,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.999925085038197, 23.99869438659108, 4.436529910220809]",0.7993344698112929,4.978659836618604e-07,8.427208108238498e-49,-4.761277985920802,23.99869438659108,7.999925085038197,2.0,-0.1602255301887071,-0.19858953018870718,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|8413|0.7995326,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,8413,0.799532580367214,-3.1826821041268314,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.999925403840752, 15.999849793994542, 4.48927887556825]",0.7995328530035906,2.726363765859219e-07,6.377958304827375e-52,-3.1826821041268394,15.999849793994542,7.999925403840752,3.0,-0.1600271469964094,-0.19839114699640947,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-185451_p64_i4000|6208|0.8005019,output/experiments/B30_c30_a1p41_b1p41/20260707-185451_p64_i4000,6208,0.800501873122379,-3.7524589258263865,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.999925232501613, 17.999562817820937, 4.478930678058298]",0.8005023811477703,5.080253913103405e-07,7.294461039477683e-49,-3.7524589258264336,17.999562817820937,7.999925232501613,2.0,-0.1590576188522297,-0.19742161885222975,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|8500|0.8012538,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,8500,0.8012538114447569,-4.17980418221169,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.999925003221014, 19.999225918296347, 4.453598831383658]",0.8012539023669987,9.092224173556929e-08,4.396533951644432e-55,-4.179804182276016,19.999225918296347,7.999925003221014,3.0,-0.1583060976330013,-0.19667009763300136,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|8906|0.8013229,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,8906,0.8013229137825467,-3.125488270114397,a1p41_b1p41,B30,3,B,c0,"[3.0, 9.999895975403941, 17.999822007940004, 4.426094859131961]",0.8013230925166184,1.787340716541408e-07,5.146951275460456e-42,-3.1254882703390456,17.999822007940004,9.999895975403941,3.0,-0.1582369074833816,-0.19660090748338166,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|6161|0.8022609,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,6161,0.802260940954775,-3.17824795915813,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.999925203265899, 15.999850406528665, 4.484763048932447]",0.8022614438983642,5.029435892200951e-07,5.837237941430214e-49,-3.1782479591618826,15.999850406528665,7.999925203265899,2.0,-0.1572985561016358,-0.19566255610163585,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|10795|0.8058402,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,10795,0.8058402471684685,-4.388551568013613,a1p41_b1p41,B30,3,B,c0,"[4.0, 7.99992709987908, 21.99973483237111, 4.41502291004829]",0.8058407327319506,4.855634820888355e-07,3.9558596427717075e-43,-4.388551568013549,21.99973483237111,7.99992709987908,4.0,-0.1537192672680494,-0.19208326726804947,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|13002|0.8079298,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,13002,0.8079298007768894,-4.107980428393485,a1p41_b1p41,B30,3,B,c0,"[5.0, 7.999925888750813, 19.9990540406156, 4.495709627256208]",0.8079303319303854,5.311534960750208e-07,1.1776149217058338e-48,-4.107980429227155,19.9990540406156,7.999925888750813,5.0,-0.15162966806961453,-0.1899936680696146,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|13001|0.8079334,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,13001,0.8079334423838173,-4.10798042839346,a1p41_b1p41,B30,3,B,c0,"[5.0, 7.9999258888871765, 19.999054051976465, 4.495712168865687]",0.8079339735053839,5.311215666159441e-07,1.1754399098643612e-48,-4.107980429227147,19.999054051976465,7.9999258888871765,5.0,-0.1516260264946161,-0.18999002649461616,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|10753|0.8080128,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,10753,0.8080127767254949,-4.1078759354692265,a1p41_b1p41,B30,3,B,c0,"[4.0, 7.999925795216943, 19.99905244399284, 4.495871858660077]",0.808013308081026,5.31355531130373e-07,1.1811489094464509e-48,-4.107875936353234,19.99905244399284,7.999925795216943,4.0,-0.15154669191897396,-0.18991069191897403,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|10751|0.8080322,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,10751,0.8080321989420141,-4.1078456088541735,a1p41_b1p41,B30,3,B,c0,"[4.0, 7.999925767844542, 19.99905196467801, 4.495915747658067]",0.8080327303975304,5.314555163726808e-07,1.1850009219542933e-48,-4.107845610164643,19.99905196467801,7.999925767844542,4.0,-0.15152726960246954,-0.1898912696024696,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|13004|0.8080359,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,13004,0.8080358507839933,-4.107845608854216,a1p41_b1p41,B30,3,B,c0,"[5.0, 7.99992576798022, 19.99905197607351, 4.4959182879082356]",0.8080363822075363,5.314235429487724e-07,1.182812385320702e-48,-4.107845610164676,19.99905197607351,7.99992576798022,5.0,-0.1515236177924637,-0.18988761779246377,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|13499|0.8089537,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,13499,0.80895369445448,-4.202466480280026,a1p41_b1p41,B30,3,B,c0,"[5.0, 9.99989249599364, 21.999174085031477, 4.499994360075107]",0.8089535581598944,-1.3629458550656892e-07,3.7798177009889525e-42,-4.202466480337451,21.999174085031477,9.99989249599364,5.0,-0.15060644184010552,-0.18897044184010559,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|6160|0.8092783,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,6160,0.809278342667334,-3.0084174220606976,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.999925770851344, 15.999851541702688, 4.498957260287323]",0.8092788684851504,5.258178163991545e-07,9.778994063906285e-49,-3.0084174220607443,15.999851541702688,7.999925770851344,2.0,-0.15028113151484956,-0.18864513151484963,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|15253|0.8100359,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,15253,0.8100359478706061,-4.150280360069382,a1p41_b1p41,B30,3,B,c0,"[6.0, 7.999895904014745, 19.999123929685044, 4.277783723658452]",0.810036250774236,3.0290362995621933e-07,1.9328945659371595e-47,-4.150280360138429,19.999123929685044,7.999895904014745,6.0,-0.14952374922576395,-0.187887749225764,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|6164|0.8100368,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,6164,0.8100368113786482,-3.0082647800197684,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.999925705410283, 15.999851410817485, 4.498187617078582]",0.8100373509604768,5.395818285514054e-07,1.4599034655823133e-48,-3.0082647802941547,15.999851410817485,7.999925705410283,2.0,-0.14952264903952317,-0.18788664903952323,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|6164|0.8100417,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,6164,0.8100416716985206,-3.0082636799617144,a1p41_b1p41,B30,3,B,c0,"[2.0, 7.999925705633459, 15.999851411266919, 4.498192248292003]",0.8100422112383062,5.395397856267081e-07,1.4580677751360116e-48,-3.0082636799617615,15.999851411266919,7.999925705633459,2.0,-0.14951778876169375,-0.1878817887616938,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|15250|0.8105180,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,15250,0.8105180299153542,-4.150280360069381,a1p41_b1p41,B30,3,B,c0,"[6.0, 7.999895903524428, 19.99912391640931, 4.2777536984898425]",0.8105183329042468,3.029888926420199e-07,1.9423304562118566e-47,-4.150280360138481,19.99912391640931,7.999895903524428,6.0,-0.14904166709575317,-0.18740566709575324,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|15253|0.8109194,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,15253,0.8109194162984888,-4.151204654666008,a1p41_b1p41,B30,3,B,c0,"[6.0, 7.999898636670761, 19.999341120142642, 4.282081842797744]",0.810919723972817,3.076743281260619e-07,2.1311600540646664e-47,-4.151204652465258,19.999341120142642,7.999898636670761,6.0,-0.148640276027183,-0.18700427602718306,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|15163|0.8123167,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,15163,0.812316685740926,-3.178149544514518,a1p41_b1p41,B30,3,B,c0,"[6.0, 7.999895945292958, 15.999758360088336, 4.288296755347702]",0.8123169994787749,3.13737848922635e-07,2.4720183511344293e-47,-3.178149544554184,15.999758360088336,7.999895945292958,6.0,-0.14724300052122508,-0.18560700052122514,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|10664|0.8138163,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,10664,0.8138162653727449,-3.1313215232371348,a1p41_b1p41,B30,3,B,c0,"[4.0, 7.9999258888871765, 15.99983443839573, 4.508740656672302]",0.8138168040331653,5.386604203794221e-07,1.2699434910015585e-48,-3.131321524463606,15.99983443839573,7.9999258888871765,4.0,-0.14574319596683472,-0.18410719596683478,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|12914|0.8138192,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,12914,0.8138191521609006,-3.13132152323718,a1p41_b1p41,B30,3,B,c0,"[5.0, 7.999925888750813, 15.999834437565323, 4.508736911862687]",0.8138196908546464,5.3869374583293e-07,1.2722904723570803e-48,-3.13132152446357,15.999834437565323,7.999925888750813,5.0,-0.14574030914535352,-0.18410430914535358,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|8504|0.8140398,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,8504,0.8140397784302813,-4.1543612695207965,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.999924931929372, 19.999212844002514, 4.4931645552989]",0.8140398750113342,9.658105293297581e-08,2.0386634887287596e-54,-4.154361269037418,19.999212844002514,7.999924931929372,3.0,-0.14552012498866573,-0.1838841249886658,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|6704|0.8147093,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,6704,0.8147092871937891,-3.2817555302773114,a1p41_b1p41,B30,3,B,c0,"[2.0, 9.999903017879001, 19.999806035758002, 4.5844209377073994]",0.814709138780376,-1.484134131146675e-07,1.1333129248450618e-36,-3.2817555385714563,19.999806035758002,9.999903017879001,2.0,-0.14485086121962398,-0.18321486121962405,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-162005_p64_i4000|6657|0.8147459,output/experiments/B30_c30_a1p41_b1p41/20260707-162005_p64_i4000,6657,0.8147458865178351,-3.3038426377772563,a1p41_b1p41,B30,3,B,c0,"[2.0, 9.99989248690741, 17.999825470079145, 4.430820610084631]",0.814745669532114,-2.169857210576609e-07,9.991337900161388e-46,-3.303842637777338,17.999825470079145,9.99989248690741,2.0,-0.14481433046788594,-0.183178330467886,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|8501|0.8164102,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,8501,0.8164101606074237,-4.150280360069381,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.9999246993331985, 19.99920557218772, 4.4999061237260385]",0.8164102637891901,1.0318176646428867e-07,2.974338214077147e-54,-4.150280360138481,19.99920557218772,7.9999246993331985,3.0,-0.14314973621080984,-0.1815137362108099,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|15163|0.8167474,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,15163,0.8167473664613,-3.0082647800197684,a1p41_b1p41,B30,3,B,c0,"[6.0, 7.999897070183204, 15.999760485835099, 4.307063204810152]",0.8167476999411744,3.334798743814815e-07,3.775095168782747e-47,-3.0082647802941547,15.999760485835099,7.999897070183204,6.0,-0.14281230005882561,-0.18117630005882568,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|8549|0.8190697,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,8549,0.8190697092326208,-4.76127798822433,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.9999247002229605, 23.99856388258623, 4.461044138272385]",0.8190698072054743,9.797285349666396e-08,3.798088259313968e-54,-4.761277985920802,23.99856388258623,7.9999247002229605,3.0,-0.14049019279452568,-0.17885419279452575,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|15205|0.8192126,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,15205,0.8192125632698429,-4.821797819423348,a1p41_b1p41,B30,3,B,c0,"[6.0, 7.9998970500499835, 17.999409337932168, 4.304993651144667]",0.8192128939099753,3.306401323843744e-07,4.327210220429406e-47,-4.821797819669788,17.999409337932168,7.9998970500499835,6.0,-0.14034710609002465,-0.17871110609002472,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|11246|0.8203681,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,11246,0.8203681442778881,-4.243652127391614,a1p41_b1p41,B30,3,B,c0,"[4.0, 9.999884014836958, 21.998037803874084, 4.563903207867906]",0.8203681534725238,9.194635719467215e-09,1.375377438149851e-38,-4.243652129042167,21.998037803874084,9.999884014836958,4.0,-0.13919184652747618,-0.17755584652747625,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|8414|0.8210103,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,8414,0.8210103385854636,-3.178149544514518,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.999924725388947, 15.999847381949916, 4.510995576814189]",0.8210104411327599,1.0254729632119819e-07,4.2407646330916255e-54,-3.178149544554184,15.999847381949916,7.999924725388947,3.0,-0.13854955886724007,-0.17691355886724014,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|11245|0.8228181,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,11245,0.8228180579187017,-4.202547825004512,a1p41_b1p41,B30,3,B,c0,"[4.0, 9.99988815810796, 21.99919540134403, 4.568506404457821]",0.8228180652602816,7.3415798995668524e-09,1.5455740200376976e-38,-4.202547826665155,21.99919540134403,9.99988815810796,4.0,-0.1367419347397184,-0.17510593473971847,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|11246|0.8229274,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,11246,0.8229273731957427,-4.202466480280026,a1p41_b1p41,B30,3,B,c0,"[4.0, 9.999887991722797, 21.99919352644184, 4.568702788676607]",0.8229273804400292,7.244286504004549e-09,1.55385997242115e-38,-4.202466480337451,21.99919352644184,9.999887991722797,4.0,-0.13663261955997075,-0.1749966195599708,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|15207|0.8233703,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,15207,0.8233703115553259,-4.8221492325931585,a1p41_b1p41,B30,3,B,c0,"[6.0, 7.999898000410542, 17.999408909281232, 4.316580559976327]",0.8233706540873038,3.425319778926905e-07,6.331371051791212e-47,-4.822149232593176,17.999408909281232,7.999898000410542,6.0,-0.13618934591269616,-0.17455334591269622,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|8411|0.8269491,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,8411,0.8269490879709915,-3.0082647800198488,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.999925244314195, 15.99984853434584, 4.526979645992366]",0.8269491900236434,1.0205265188467649e-07,6.976227262685134e-54,-3.008264780294129,15.99984853434584,7.999925244314195,3.0,-0.13261080997635655,-0.1709748099763566,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|11249|0.8295296,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,11249,0.8295296377016779,-4.202465142977844,a1p41_b1p41,B30,3,B,c0,"[4.0, 9.999887966616033, 21.999193462962328, 4.568806281811565]",0.8295296470805995,9.378921639324744e-09,1.6727463438850418e-38,-4.202465144640039,21.999193462962328,9.999887966616033,4.0,-0.13003035291940046,-0.16839435291940053,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|11249|0.8309483,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,11249,0.8309482622238418,-4.202462400212833,a1p41_b1p41,B30,3,B,c0,"[4.0, 9.999890751842166, 21.999399639696733, 4.572350552470702]",0.8309482699022459,7.678404134736638e-09,1.8209789649952648e-38,-4.20246240174289,21.999399639696733,9.999890751842166,4.0,-0.12861173009775406,-0.16697573009775413,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|13450|0.8318171,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,13450,0.8318171072992193,-4.205466368673893,a1p41_b1p41,B30,3,B,c0,"[5.0, 9.99989814297614, 19.9997509884344, 4.482469789750592]",0.8318170263247032,-8.097451609234696e-08,1.47004102503983e-38,-4.205466368673931,19.9997509884344,9.99989814297614,5.0,-0.12774297367529674,-0.1661069736752968,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|11158|0.8327980,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,11158,0.8327980445739215,-3.2334313668212014,a1p41_b1p41,B30,3,B,c0,"[4.0, 9.999888138459985, 17.999798859757945, 4.575817162850033]",0.832798049521286,4.947364518059771e-09,1.9970862044069461e-38,-3.233431368563189,17.999798859757945,9.999888138459985,4.0,-0.12676195047871397,-0.16512595047871403,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|8547|0.8341918,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,8547,0.8341917726756389,-5.292464036030229,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.999887779918823, 21.99973173526206, 3.986914369055432]",0.8341914615288268,-3.1114681209309936e-07,9.378541442014142e-61,-5.292464036030141,21.99973173526206,7.999887779918823,3.0,-0.12536853847117313,-0.1637325384711732,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|11203|0.8348878,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,11203,0.8348877661693133,-3.2427106528138183,a1p41_b1p41,B30,3,B,c0,"[4.0, 9.99988720141286, 19.999732195067978, 4.3616886611751156]",0.8348877135800943,-5.258921897954849e-08,3.0763350913536375e-40,-3.2427106528138636,19.999732195067978,9.99988720141286,4.0,-0.12467228641990569,-0.16303628641990575,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|11201|0.8349989,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,11201,0.8349988931397623,-3.242710626855575,a1p41_b1p41,B30,3,B,c0,"[4.0, 9.999887201456275, 19.999732195017607, 4.361688054100185]",0.8349988405501643,-5.25895980096891e-08,3.0769488505686152e-40,-3.2427106268555086,19.999732195017607,9.999887201456275,4.0,-0.1245611594498357,-0.16292515944983577,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|12959|0.8360311,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,12959,0.8360310833719484,-4.821879068514437,a1p41_b1p41,B30,3,B,c0,"[5.0, 7.999898164988255, 17.999407197294687, 4.322013062033683]",0.8360314314935651,3.4812161664454777e-07,8.0749419388982045e-47,-4.821879068642361,17.999407197294687,7.999898164988255,5.0,-0.1235285685064349,-0.16189256850643496,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|8548|0.8362850,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,8548,0.8362849849719186,-4.657167518612342,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.999889040810615, 21.999735818004183, 3.990968796348346]",0.836284673940808,-3.1103111064467726e-07,1.8885912651053565e-60,-4.6571675186123995,21.999735818004183,7.999889040810615,3.0,-0.123275326059192,-0.16163932605919207,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|15296|0.8409935,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,15296,0.8409934822932057,-4.512397170029773,a1p41_b1p41,B30,3,B,c0,"[6.0, 7.999901043569166, 23.998872352533617, 4.338390748941972]",0.8409938491225737,3.668293679925938e-07,1.0525199412980482e-46,-4.512397170441193,23.998872352533617,7.999901043569166,6.0,-0.11856615087742628,-0.15693015087742634,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000|11203|0.8461639,output/experiments/B30_c30_a1p41_b1p41/20260708-000521_p64_i4000,11203,0.8461638772366173,-3.3063586234680464,a1p41_b1p41,B30,3,B,c0,"[4.0, 9.99988756029418, 19.99970655581835, 4.03467905209704]",0.846163863455928,-1.3780689367415278e-08,1.165839844355093e-42,-3.306358636548542,19.99970655581835,9.99988756029418,4.0,-0.11339613654407199,-0.15176013654407206,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000|13049|0.8488209,output/experiments/B30_c30_a1p41_b1p41/20260707-213018_p64_i4000,13049,0.8488209439380603,-4.838209818809016,a1p41_b1p41,B30,3,B,c0,"[5.0, 7.999911770064629, 23.999684936491775, 3.879312890236129]",0.848820960491734,1.6553673654051693e-08,1.794412003182848e-34,-4.838209826633934,23.999684936491775,7.999911770064629,5.0,-0.11073903950826602,-0.1491030395082661,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000|8279|0.8500234,output/experiments/B30_c30_a1p41_b1p41/20260708-023945_p64_i4000,8279,0.8500233571823503,-2.0820517406637813,a1p41_b1p41,B30,3,B,c0,"[3.0, 7.99990440380985, 7.99990440380985, 3.462063342598576]",0.850023372179883,1.499753266021031e-08,4.760962382271197e-35,-2.082051741220129,7.99990440380985,7.99990440380985,3.0,-0.10953662782011697,-0.14790062782011704,valid
