group,design,depth,exp_O,vs_gaussian,Nc_before,Nc_after,prob_before,prob_after,prob_gain,sqdb_before,sqdb_after,negvol_before,negvol_after,han_valid,after_source,provenance
00B_c30_a2p73_b1p41,00B,3,0.759979166369331,-0.3293372301842426,6,4,0.0025609186822890036,0.023209496697130187,5.333614669575825,9.114103674556455,11.256334653799982,3.8990512154316708,3.386086586640838,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-171728_p64_i2500#551
00B_c30_a2p73_b1p41,00B,3,0.807588159354593,-0.2817282371989806,6,2,0.0029310048333341552,0.029876435797569108,4.463297456789038,9.193347716723107,8.2143284643511,3.3069228446921843,3.4778775389660725,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-171728_p64_i2500#801
00B_c30_a2p73_b1p41,00B,3,0.8134833873237926,-0.2758330092297811,6,2,0.0033160364105664633,0.03117276931241752,4.6170453033671635,9.644383757283983,8.296015094771754,3.417120729555433,3.5526004010160372,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-171728_p64_i2500#802
00B_c30_a2p73_b1p41,00B,3,0.8166955578377508,-0.2726208387158229,6,2,0.0003965032000326386,0.030037389119196317,2.06567470684659,5.770436432047574,7.994924757033613,3.0046481501916973,3.082080053464363,True,architecture_rule,experiments/00B_c30_a2p73_b1p41/20260616-165402_p64_i2500#1051
00B_c30_a2p73_b1p41,00B,3,1.2300276428055368,0.140711246251963,14,6,6.912162096349984e-05,0.0986811134385425,4.063622471210679,8.77406264734834,12.891672247050876,1.0574823511487819,0.05167368903870395,True,core_exact,output_old/experiments/00B_c30_a2p73_b1p41/20260529-081916_p64_i2500#1955
00B_c30_a2p73_b1p41,00B,3,1.2300276428055368,0.140711246251963,14,6,6.912162096349984e-05,0.0986811134385425,4.063622471210679,8.77406264734834,12.891672247050876,1.0574823511487819,0.05167368903870395,True,core_exact,output_old/experiments/00B_c30_a2p73_b1p41/20260529-081916_p64_i2500#1957
00B_c30_a2p73_b1p41,00B,3,1.2300276428055368,0.140711246251963,14,6,6.912162096349984e-05,0.0986811134385425,4.063622471210679,8.77406264734834,12.891672247050876,1.0574823511487819,0.05167368903870395,True,core_exact,output_old/experiments/00B_c30_a2p73_b1p41/20260529-085205_p64_i2500#1955
00B_c30_a2p73_b1p41,00B,3,1.2300276428055368,0.140711246251963,14,6,6.912162096349984e-05,0.0986811134385425,4.063622471210679,8.77406264734834,12.891672247050876,1.0574823511487819,0.05167368903870395,True,core_exact,output_old/experiments/00B_c30_a2p73_b1p41/20260529-085205_p64_i2500#1956
00B_c30_a2p73_b1p41,00B,3,1.7051988593246334,0.6158824627710597,4,2,0.300584502455368,,,6.722846193260516,0.0,1.3368859889798879,3.3864295161608142,False,core_exact,output_old/experiments/00B_c30_a2p73_b1p41/20260529-081916_p64_i2500#800
0_c30_a1p00_b1p41,0,3,1.037450674296167,0.0374506742961671,4,2,0.001274176267053841,0.13666914109214248,82.16068463798655,9.845333023173012,8.112061957989544,1.42411002581453,1.6974057809498255,True,core_exact,experiments/0_c30_a1p00_b1p41/20260226-125913_p64_i2500#1054
0_c30_a1p00_b1p41,0,3,1.037450674296167,0.0374506742961671,4,2,0.001274176267053841,0.13666914109214248,82.16068463798655,9.845333023173012,8.112061957989544,1.42411002581453,1.6974057809498255,True,core_exact,output_oldold/experiments/0_c30_a1p00_b1p41/20260226-125913_p64_i2500#1054
0_c30_a1p00_b1p41,0,3,1.037450674296167,0.0374506742961671,4,2,0.001274176267053841,0.13666914109214248,82.16068463798655,9.845333023173012,8.112061957989544,1.42411002581453,1.6974057809498255,True,core_exact,output_old/experiments/0_c30_a1p00_b1p41/20260226-125913_p64_i2500#1054
0_c30_a1p00_b1p41,0,3,1.0482863964690572,0.0482863964690571,4,2,0.022041096779361342,0.05960741393998266,2.7495819210484482,11.385279683800718,7.685995158318682,1.4791002085079565,1.7989047975736352,True,architecture_rule,experiments/0_c30_a1p00_b1p41/20260226-122845_p64_i2500#1054
0_c30_a1p00_b1p41,0,3,1.0482863964690572,0.0482863964690571,4,2,0.022041096779361342,0.05960741393998266,2.7495819210484482,11.385279683800718,7.685995158318682,1.4791002085079565,1.7989047975736352,True,architecture_rule,output_oldold/experiments/0_c30_a1p00_b1p41/20260226-122845_p64_i2500#1054
0_c30_a1p00_b1p41,0,3,1.0482863964690572,0.0482863964690571,4,2,0.022041096779361342,0.05960741393998266,2.7495819210484482,11.385279683800718,7.685995158318682,1.4791002085079565,1.7989047975736352,True,architecture_rule,output_old/experiments/0_c30_a1p00_b1p41/20260226-122845_p64_i2500#1054
0_c30_a1p00_b1p41,0,3,1.0567984609733785,0.0567984609733782,10,4,0.19770617360235282,,,14.291353999807134,0.0,0.9785898900890406,5.550842238006512,False,core_exact,output_oldold/experiments/0_c30_a1p00_b1p41/20260226-125913_p64_i2500#1150
0_c30_a1p00_b1p41,0,3,1.0567984609733785,0.0567984609733782,10,4,0.19770617360235282,,,14.291353999807134,0.0,0.9785898900890406,5.550842238006512,False,core_exact,experiments/0_c30_a1p00_b1p41/20260226-125913_p64_i2500#1150
0_c30_a1p00_b1p41,0,3,1.0721712673506891,0.0721712673506891,0,0,0.9439708879924154,1.0,1.0412454338429924,13.144407043007442,1.928654933106574e-15,0.7619912831005959,0.7619912831005959,True,architecture_rule,output_oldold/experiments/0_c30_a1p00_b1p41/20260226-125913_p64_i2500#500
0_c30_a1p00_b1p41,0,3,1.0721712673506891,0.0721712673506891,0,0,0.9439708879924154,1.0,1.0412454338429924,13.144407043007442,1.928654933106574e-15,0.7619912831005959,0.7619912831005959,True,architecture_rule,output_oldold/experiments/0_c30_a1p00_b1p41/20260226-122845_p64_i2500#500
0_c30_a1p00_b1p41,0,3,1.0721712673506891,0.0721712673506891,0,0,0.9439708879924154,1.0,1.0412454338429924,13.144407043007442,1.928654933106574e-15,0.7619912831005959,0.7619912831005959,True,architecture_rule,experiments/0_c30_a1p00_b1p41/20260226-122845_p64_i2500#500
0_c30_a1p00_b1p41,0,3,1.0721712673506891,0.0721712673506891,0,0,0.9439708879924154,1.0,1.0412454338429924,13.144407043007442,1.928654933106574e-15,0.7619912831005959,0.7619912831005959,True,architecture_rule,experiments/0_c30_a1p00_b1p41/20260226-125913_p64_i2500#500
0_c30_a1p00_b1p41,0,3,1.0771994212719422,0.0771994212719422,0,0,0.9867289947683605,1.0,1.000001340298798,12.830370072333801,1.3467797397862324e-11,0.7081652442366884,0.7081652442366884,True,architecture_rule,output_oldold/experiments/0_c30_a1p00_b1p41/20260226-122845_p64_i2500#502
0_c30_a1p00_b1p41,0,3,1.0771994212719422,0.0771994212719422,0,0,0.9867289947683605,1.0,1.000001340298798,12.830370072333801,1.3467797397862324e-11,0.7081652442366884,0.7081652442366884,True,architecture_rule,experiments/0_c30_a1p00_b1p41/20260226-122845_p64_i2500#502
0_c30_a1p00_b1p41,0,3,1.0771994212719422,0.0771994212719422,0,0,0.9867289947683605,1.0,1.000001340298798,12.830370072333801,1.3467797397862324e-11,0.7081652442366884,0.7081652442366884,True,architecture_rule,output_oldold/experiments/0_c30_a1p00_b1p41/20260226-125913_p64_i2500#502
0_c30_a1p00_b1p41,0,3,1.0771994212719422,0.0771994212719422,0,0,0.9867289947683605,1.0,1.000001340298798,12.830370072333801,1.3467797397862324e-11,0.7081652442366884,0.7081652442366884,True,architecture_rule,experiments/0_c30_a1p00_b1p41/20260226-125913_p64_i2500#502
B30B_c30_a1p00_b1p00,B30B,3,0.5571741571838484,-0.1094925094828185,10,6,2.1583127843510232e-07,0.0037800952599735373,292.3515498562951,8.888274386861067,14.269370847009847,2.9345282006265294,2.587793087860766,True,architecture_rule,experiments/B30B_c30_a1p00_b1p00/20260224-171609_p64_i2500#40
B30B_c30_a1p00_b1p00,B30B,3,0.5571741571838484,-0.1094925094828185,10,6,2.1583127843510232e-07,0.0037800952599735373,292.3515498562951,8.888274386861067,14.269370847009847,2.9345282006265294,2.587793087860766,True,architecture_rule,output_old/experiments/B30B_c30_a1p00_b1p00/20260224-171609_p64_i2500#40
B30B_c30_a1p00_b1p00,B30B,3,0.5571741571838484,-0.1094925094828185,10,6,2.1583127843510232e-07,0.0037800952599735373,292.3515498562951,8.888274386861067,14.269370847009847,2.9345282006265294,2.587793087860766,True,architecture_rule,output_oldold/experiments/B30B_c30_a1p00_b1p00/20260224-171609_p64_i2500#40
B30B_c30_a1p00_b1p00,B30B,3,0.5826713189896505,-0.0839953476770164,10,6,5.196188513545724e-07,0.0025422901432910336,69.02193810906803,8.668193684769427,14.169608334974418,2.830465784425419,2.6275849433360516,True,architecture_rule,experiments/B30B_c30_a1p00_b1p00/20260224-173243_p64_i2500#41
B30B_c30_a1p00_b1p00,B30B,3,0.5826713189896505,-0.0839953476770164,10,6,5.196188513545724e-07,0.0025422901432910336,69.02193810906803,8.668193684769427,14.169608334974418,2.830465784425419,2.6275849433360516,True,architecture_rule,output_old/experiments/B30B_c30_a1p00_b1p00/20260224-173243_p64_i2500#41
B30B_c30_a1p00_b1p00,B30B,3,0.5826713189896505,-0.0839953476770164,10,6,5.196188513545724e-07,0.0025422901432910336,69.02193810906803,8.668193684769427,14.169608334974418,2.830465784425419,2.6275849433360516,True,architecture_rule,output_oldold/experiments/B30B_c30_a1p00_b1p00/20260224-173243_p64_i2500#41
B30B_c30_a1p00_b1p00,B30B,3,0.7221918948373173,0.0555252281706503,2,2,0.037533465064685564,0.3243518242049578,8.164428531171051,15.356523925399246,1.9224697731958105,1.1505618887155946,0.6275688832723773,True,core_exact,experiments/B30B_c30_a1p00_b1p00/20260223-001701_p64_i2500#550
B30B_c30_a1p00_b1p00,B30B,3,0.7221918948373173,0.0555252281706503,2,2,0.037533465064685564,0.3243518242049578,8.164428531171051,15.356523925399246,1.9224697731958105,1.1505618887155946,0.6275688832723773,True,core_exact,output_old/experiments/B30B_c30_a1p00_b1p00/20260223-001701_p64_i2500#550
